238	-45.255108	0.004528	352.201263
239	-51.358521	0.002311	251.572327
240	-48.619232	0.002218	452.830200
241	-50.429916	0.003621	251.572327
242	-51.181324	0.002544	201.257858
243	-54.225437	0.001597	352.201263
244	-51.343590	0.001517	201.257858
245	-56.936577	0.001201	352.201263
246	-60.463787	0.000915	352.201263
247	-45.909008	0.003306	855.345886
248	-47.014675	0.004251	553.459106
249	-30.474669	0.018926	503.144653
250	-30.547771	0.018059	603.773560
251	-32.809372	0.018137	855.345886
252	-34.839542	0.020513	905.660400
253	-32.322075	0.020921	654.088074
254	-30.605528	0.018674	654.088074
255	-34.541981	0.014441	603.773560
256	-36.654701	0.013154	603.773560
257	-34.730778	0.014686	553.459106
258	-36.929485	0.014285	754.716980
259	-35.975143	0.012859	452.830200
260	-36.003902	0.011514	704.402527
261	-40.104572	0.008051	603.773560
262	-41.022919	0.007474	553.459106
263	-39.909500	0.008837	503.144653
264	-44.781315	0.005606	603.773560
265	-44.570629	0.004811	503.144653
266	-45.750259	0.003926	503.144653
267	-50.855400	0.002442	301.886780
268	-53.448948	0.001510	553.459106
269	-52.576054	0.001651	452.830200
270	-59.114407	0.001304	603.773560
271	-57.815937	0.000935	301.886780
272	-62.620087	0.000689	301.886780
273	-62.130127	0.000632	503.144653
274	-63.947315	0.000577	553.459106
275	-57.691753	0.001525	100.628929
276	-45.689247	0.004242	50.314465
277	-46.238892	0.006875	50.314465
278	-54.765453	0.002712	50.314465
279	-59.186562	0.001487	100.628929
280	-52.346256	0.003322	50.314465
281	-52.946766	0.003190	100.628929
282	-50.841209	0.003646	50.314465
283	-50.194092	0.003320	50.314465
284	-47.778339	0.003427	100.628929
285	-55.272697	0.001459	50.314465
286	-63.875431	0.000614	251.572327
287	-61.197929	0.001070	50.314465
288	-62.044022	0.000885	201.257858
289	-57.263363	0.001229	0.000000
290	-75.837860	0.000197	352.201263
291	-58.177086	0.000910	0.000000
292	-59.324734	0.000717	201.257858
293	-61.274765	0.000665	503.144653
294	-63.507927	0.000468	251.572327
295	-57.103802	0.001360	402.515717
296	-49.728653	0.003373	1056.603760
297	-32.771416	0.012370	1056.603760
298	-33.857845	0.012997	1157.232666
299	-35.497681	0.015506	603.773560
300	-34.069748	0.018237	855.345886
301	-33.622669	0.020965	402.515717
302	-33.599503	0.018871	352.201263
303	-32.700188	0.018736	251.572327
304	-32.125168	0.018511	352.201263
305	-31.906036	0.018644	301.886780
306	-33.487831	0.015035	100.628929
307	-33.544529	0.014392	301.886780
308	-33.732510	0.014927	201.257858
309	-35.490517	0.014594	201.257858
310	-37.118778	0.014956	201.257858
311	-37.197315	0.015409	402.515717
312	-37.061253	0.017205	301.886780
313	-35.700859	0.018608	201.257858
314	-33.744816	0.014594	352.201263
315	-31.202097	0.018740	553.459106
316	-29.697315	0.020689	654.088074
317	-29.072500	0.022794	704.402527
318	-29.274990	0.025308	704.402527
319	-30.013758	0.029176	503.144653
320	-31.394796	0.023183	553.459106
321	-31.605423	0.016697	754.716980
322	-36.605156	0.011260	452.830200
323	-38.672188	0.011375	301.886780
324	-43.023998	0.005853	603.773560
325	-43.480225	0.005312	301.886780
326	-45.496284	0.005344	352.201263
327	-45.641880	0.004797	251.572327
328	-45.235142	0.003951	201.257858
329	-46.123856	0.003725	301.886780
330	-48.516891	0.003376	251.572327
331	-49.918465	0.002781	100.628929
332	-53.094765	0.002190	251.572327
333	-55.860092	0.001427	503.144653
334	-58.510006	0.000980	603.773560
335	-57.290192	0.001170	603.773560
336	-57.006058	0.001268	553.459106
337	-56.959774	0.001233	1056.603760
338	-61.818581	0.000832	754.716980
339	-52.706154	0.001789	301.886780
340	-44.498482	0.007747	301.886780
341	-42.441780	0.006974	251.572327
342	-39.319572	0.008022	251.572327
343	-39.277161	0.007580	352.201263
344	-40.301792	0.010077	201.257858
345	-39.346043	0.011094	251.572327
346	-39.185329	0.009947	251.572327
347	-37.996254	0.009578	150.943390
348	-37.289551	0.009408	100.628929
349	-37.192310	0.009749	150.943390
350	-36.788765	0.010907	100.628929
351	-36.761337	0.010741	100.628929
352	-38.054092	0.010634	301.886780
353	-39.515717	0.010468	603.773560
354	-41.406746	0.012018	805.031433
355	-40.811760	0.013957	955.974854
356	-37.625195	0.016261	1157.232666
357	-32.839489	0.022047	805.031433
358	-30.654335	0.024366	855.345886
359	-29.705439	0.025834	805.031433
360	-28.526810	0.025181	855.345886
361	-28.019682	0.024006	654.088074
362	-28.251497	0.022651	855.345886
363	-28.388531	0.022394	704.402527
364	-30.804108	0.018419	553.459106
365	-33.999393	0.013684	704.402527
366	-37.362671	0.011188	654.088074
367	-38.276848	0.009897	402.515717
368	-37.552612	0.010918	301.886780
369	-35.971600	0.012664	201.257858
370	-35.510746	0.013416	150.943390
371	-36.225334	0.013419	301.886780
372	-37.169510	0.012344	150.943390
373	-38.562218	0.010505	201.257858
374	-40.415581	0.008135	201.257858
375	-42.638031	0.005642	251.572327
376	-47.342468	0.004012	201.257858
377	-43.113461	0.004409	301.886780
378	-42.255447	0.004583	251.572327
379	-43.642864	0.004226	251.572327
380	-44.279865	0.003971	352.201263
381	-46.422413	0.003971	201.257858
382	-47.944836	0.004185	201.257858
383	-48.162533	0.004383	150.943390
384	-48.485645	0.003840	150.943390
385	-48.295353	0.003936	201.257858
386	-48.015377	0.004497	201.257858
387	-47.047985	0.005319	201.257858
388	-45.144192	0.006271	301.886780
389	-44.067516	0.006853	301.886780
390	-43.397594	0.007289	201.257858
391	-43.101181	0.007591	251.572327
392	-40.472069	0.008959	603.773560
393	-38.606445	0.009494	704.402527
394	-35.458916	0.010305	955.974854
395	-34.624645	0.010613	1056.603760
396	-34.084530	0.010365	905.660400
397	-33.893673	0.010237	1006.289307
398	-33.871975	0.010568	1459.119507
399	-35.305164	0.009188	905.660400
400	-38.179436	0.008034	1257.861694
401	-41.187035	0.006800	704.402527
402	-43.960682	0.005723	503.144653
403	-43.520828	0.006443	301.886780
404	-43.138996	0.006421	301.886780
405	-43.740276	0.006015	201.257858
406	-45.331924	0.004480	150.943390
407	-46.641277	0.003605	503.144653
408	-46.282829	0.004237	352.201263
409	-47.850960	0.004039	352.201263
410	-46.994545	0.003797	301.886780
411	-48.496891	0.002701	251.572327
412	-53.242744	0.001759	201.257858
413	-54.912945	0.001294	352.201263
414	-59.631630	0.001334	603.773560
415	-46.139656	0.002540	1911.949707
416	-51.857403	0.001949	2918.239014
417	-48.533428	0.002468	3270.440186
418	-51.067905	0.002401	2867.924561
419	-53.712601	0.002007	3119.496826
420	-53.717690	0.001627	2918.239014
421	-55.933506	0.001873	1660.377319
422	-38.388496	0.006021	754.716980
423	-40.231609	0.007418	402.515717
424	-38.347439	0.010945	503.144653
425	-40.299728	0.011423	301.886780
426	-38.857613	0.011967	955.974854
427	-36.766201	0.013593	754.716980
428	-33.845722	0.014381	503.144653
429	-32.247356	0.015854	553.459106
430	-36.353794	0.017340	805.031433
431	-32.186100	0.014675	654.088074
432	-33.581726	0.022018	553.459106
433	-33.444447	0.016848	603.773560
434	-34.097637	0.017029	754.716980
435	-40.872646	0.009332	905.660400
436	-35.828720	0.015175	352.201263
437	-40.896141	0.008741	301.886780
438	-44.867393	0.004326	553.459106
439	-48.898987	0.003576	553.459106
440	-48.294445	0.003693	503.144653
441	-52.582710	0.002390	452.830200
442	-54.210293	0.001854	201.257858
443	-55.369240	0.001480	654.088074
444	-55.129448	0.001534	150.943390
445	-58.961327	0.000917	201.257858
446	-58.094822	0.001031	251.572327
447	-62.773434	0.000500	704.402527
448	-60.783024	0.000710	452.830200
449	-63.468037	0.000483	452.830200
450	-62.022930	0.000533	452.830200
451	-60.998505	0.000630	402.515717
452	-66.605965	0.000461	301.886780
453	-69.501602	0.000280	603.773560
454	-68.939575	0.000396	553.459106
455	-70.049103	0.000287	603.773560
456	-61.495628	0.000617	150.943390
457	-62.734047	0.000602	0.000000
458	-63.367279	0.000551	301.886780
459	-68.356796	0.000427	150.943390
460	-69.230293	0.000313	100.628929
461	-68.065956	0.000252	553.459106
462	-70.810364	0.000203	352.201263
463	-72.920776	0.000149	754.716980
464	-71.645515	0.000229	402.515717
465	-78.955513	0.000129	503.144653
466	-68.220963	0.000340	603.773560
467	-69.260117	0.000297	402.515717
468	-41.513622	0.004456	1257.861694
469	-46.052441	0.004429	1408.805054
470	-47.982925	0.003357	1610.062866
471	-53.832310	0.002395	1207.547119
472	-35.301327	0.009688	1056.603760
473	-35.410770	0.011415	1056.603760
474	-33.108730	0.014548	754.716980
475	-30.370028	0.019666	603.773560
476	-33.594894	0.016401	805.031433
477	-32.458633	0.018817	905.660400
478	-33.102203	0.018529	1006.289307
479	-31.797565	0.019674	955.974854
480	-29.220980	0.024434	1308.176147
481	-28.197361	0.025336	1207.547119
482	-27.867182	0.023586	1358.490601
483	-27.307354	0.022941	1207.547119
484	-27.183954	0.022629	1157.232666
485	-26.046034	0.025035	1157.232666
486	-27.631704	0.020372	1459.119507
487	-33.376385	0.014436	1056.603760
488	-38.951199	0.009289	1006.289307
489	-43.851513	0.004746	1308.176147
490	-46.213760	0.003937	1358.490601
491	-39.929897	0.006367	1207.547119
492	-37.528805	0.007416	754.716980
493	-43.256783	0.006273	452.830200
494	-41.639915	0.006462	452.830200
495	-46.796600	0.004036	452.830200
496	-46.289906	0.004725	251.572327
497	-46.960060	0.003843	452.830200
498	-44.469776	0.003750	452.830200
499	-45.642303	0.003364	402.515717
500	-52.182861	0.002324	553.459106
501	-53.323647	0.001999	301.886780
502	-51.917732	0.001945	503.144653
503	-55.177681	0.001622	301.886780
504	-53.734245	0.001725	201.257858
505	-58.229237	0.000886	201.257858
506	-62.171280	0.000777	754.716980
507	-64.331505	0.000621	654.088074
508	-63.083794	0.000614	805.031433
509	-63.907421	0.000477	503.144653
510	-63.397900	0.000611	100.628929
511	-62.946014	0.000595	301.886780
512	-69.517159	0.000381	503.144653
513	-69.878601	0.000233	754.716980
514	-66.178551	0.000343	855.345886
515	-68.014961	0.000307	201.257858
516	-65.419395	0.000368	452.830200
517	-65.260399	0.000448	301.886780
518	-64.775375	0.000398	654.088074
519	-61.817936	0.000652	301.886780
520	-71.367218	0.000314	150.943390
521	-64.048943	0.000451	150.943390
522	-69.621231	0.000316	352.201263
523	-67.031097	0.000307	704.402527
524	-67.296524	0.000365	402.515717
525	-61.225979	0.000714	201.257858
526	-64.553017	0.000406	150.943390
527	-66.943680	0.000449	50.314465
528	-70.269737	0.000319	503.144653
529	-71.321274	0.000206	654.088074
530	-73.456017	0.000247	452.830200
531	-71.954788	0.000291	754.716980
532	-62.483616	0.000645	50.314465
533	-66.473717	0.000461	553.459106
534	-63.633282	0.000439	553.459106
535	-65.815201	0.000435	251.572327
536	-58.136707	0.001083	100.628929
537	-50.500320	0.003069	150.943390
538	-41.503284	0.006374	50.314465
539	-43.595741	0.006863	50.314465
540	-50.424767	0.002777	100.628929
541	-55.385124	0.001918	0.000000
542	-53.806347	0.001396	50.314465
543	-61.192444	0.001045	0.000000
544	-65.044006	0.000590	301.886780
545	-61.922794	0.000888	150.943390
546	-69.040047	0.000281	553.459106
547	-62.851170	0.000558	50.314465
548	-64.566544	0.000521	301.886780
549	-71.460831	0.000376	603.773560
550	-65.986923	0.000424	402.515717
551	-59.491047	0.000686	100.628929
552	-62.893147	0.000638	150.943390
553	-72.998581	0.000361	402.515717
554	-63.101173	0.000582	603.773560
555	-61.360634	0.000597	150.943390
556	-68.729759	0.000363	704.402527
557	-65.301262	0.000541	100.628929
558	-65.811157	0.000360	150.943390
559	-69.655777	0.000293	301.886780
560	-74.464165	0.000251	150.943390
561	-68.472847	0.000362	553.459106
562	-62.123669	0.000482	352.201263
563	-70.534531	0.000309	553.459106
564	-66.213287	0.000465	251.572327
565	-65.851074	0.000441	0.000000
566	-69.293304	0.000346	352.201263
567	-66.698433	0.000534	0.000000
568	-64.990105	0.000455	100.628929
569	-63.603294	0.000535	100.628929
570	-62.000381	0.000535	100.628929
571	-64.902290	0.000397	251.572327
572	-72.378891	0.000278	201.257858
573	-73.806770	0.000308	201.257858
574	-62.315342	0.000468	603.773560
575	-66.563835	0.000434	150.943390
576	-67.983856	0.000337	402.515717
577	-74.891418	0.000233	603.773560
578	-67.213882	0.000349	201.257858
579	-69.291992	0.000274	301.886780
580	-71.219833	0.000212	150.943390
581	-69.590073	0.000272	251.572327
582	-71.728874	0.000215	503.144653
583	-69.226158	0.000264	201.257858
584	-73.775772	0.000221	1006.289307
585	-73.288551	0.000304	100.628929
586	-67.951385	0.000401	201.257858
587	-67.500137	0.000369	50.314465
588	-63.925495	0.000434	150.943390
589	-70.737419	0.000289	301.886780
590	-74.459908	0.000213	654.088074
591	-55.350807	0.001599	100.628929
592	-50.716389	0.001974	50.314465
593	-60.966938	0.001050	50.314465
594	-72.028557	0.000242	805.031433
595	-67.667809	0.000391	50.314465
596	-63.915760	0.000430	201.257858
597	-72.416733	0.000311	150.943390
598	-69.711479	0.000348	251.572327
599	-72.869629	0.000228	503.144653
600	-73.313446	0.000224	50.314465
601	-68.367210	0.000229	704.402527
602	-72.174332	0.000294	251.572327
603	-73.719772	0.000292	201.257858
604	-70.371056	0.000270	503.144653
605	-68.465462	0.000283	50.314465
606	-71.947929	0.000214	1207.547119
607	-75.337219	0.000187	654.088074
608	-64.095261	0.000463	352.201263
609	-62.166134	0.000584	0.000000
610	-64.772598	0.000547	150.943390
611	-66.810310	0.000621	553.459106
612	-66.854630	0.000324	301.886780
613	-62.808819	0.000718	100.628929
614	-70.073898	0.000294	402.515717
615	-69.853760	0.000459	301.886780
616	-39.463890	0.010032	754.716980
617	-41.430386	0.006046	201.257858
618	-48.999451	0.003637	50.314465
619	-48.711388	0.002634	50.314465
620	-54.088829	0.001621	50.314465
621	-62.529972	0.000516	352.201263
622	-68.913528	0.000406	100.628929
623	-64.357521	0.000521	402.515717
624	-64.592583	0.000515	251.572327
625	-62.389755	0.000660	50.314465
626	-70.187485	0.000359	503.144653
627	-65.736633	0.000434	251.572327
